File_Name,Age,Height,Weight,Gender,Type_of_Movement,Fall_ADL,Act_Type,var_X,mean_X,std_X,max_X,min_X,range_X,kurtosis_X,skewness_X,var_Y,mean_Y,std_Y,max_Y,min_Y,range_Y,kurtosis_Y,skewness_Y,var_Z,mean_Z,std_Z,max_Z,min_Z,range_Z,kurtosis_Z,skewness_Z,var_N_XYZ,mean_N_XYZ,std_N_XYZ,max_N_XYZ,min_N_XYZ,range_N_XYZ,kurtosis_N_XYZ,skewness_N_XYZ,var_N_HOR,mean_N_HOR,std_N_HOR,max_N_HOR,min_N_HOR,range_N_HOR,kurtosis_N_HOR,skewness_N_HOR,var_N_VER,mean_N_VER,std_N_VER,max_N_VER,min_N_VER,range_N_VER,kurtosis_N_VER,skewness_N_VER,corr_XY,corr_XZ,corr_YZ,corr_NV,corr_NH,corr_HV
UMAFall_Subject_01_ADL_Aplausing_1_2017-04-14_23-38-23.csv,67,156.0,76.0,F,ADL,D,Aplausing,0.0005454720338411725,-0.8827868009868421,0.023355342725834113,-0.802734375,-0.900634765625,0.097900390625,7.291583107651482,2.805529302877809,0.0006432063972966938,0.43915116159539475,0.02536151409708604,0.46630859375,0.367431640625,0.098876953125,1.3976258187441921,-1.370571956024969,0.0014353666671818046,0.20509097450657895,0.03788623321447785,0.279052734375,0.173095703125,0.10595703125,-1.1639947790161722,0.8689796765310336,0.0006139745503121018,1.0080603952670018,0.024778509848497787,1.0362361529245339,0.9319952843530406,0.10424086857149328,2.9525277964770007,-1.736048311291842,0.0007708027922574543,0.485993215816538,0.027763335395039522,0.5314216336516727,0.40828269657502114,0.12313893707665158,1.71779524675725,-0.8535161591669679,0.0005982092051465994,0.9070397391127818,0.024458315664546475,0.9428750763566524,0.8217551488480027,0.12111992750864964,5.6830855782551115,-2.241063642365766,-0.06652882511179437,0.007502243130027986,-0.04888129013224898,0.9022118072704901,0.5696234871848971,0.2595429427134522
UMAFall_Subject_01_ADL_Aplausing_2_2017-04-14_23-38-59.csv,67,156.0,76.0,F,ADL,D,Aplausing,3.173989727351269e-05,-0.8630178351151315,0.005633817291456361,-0.85302734375,-0.8740234375,0.02099609375,-0.6096140661967517,0.02415074533299306,0.00044285657565251176,0.38910875822368424,0.02104415775583598,0.405517578125,0.31005859375,0.095458984375,5.252748082801851,-2.336685458335299,0.0005589884680670661,0.13525390625,0.02364293695941911,0.15625,0.09423828125,0.06201171875,-1.091731998097492,-0.8627453719415602,0.00013207527873950882,0.9567532672182747,0.011492400912755734,0.9738956200031637,0.926726619086963,0.04716900091620069,1.1247388005226187,-1.225818986830561,0.0005102293284841658,0.41252626988087987,0.022588256428599483,0.4320233059751177,0.3381774214407948,0.09384588453432285,2.990521770587115,-1.869596641157848,4.770220638193758e-05,0.8738547584579335,0.0069066783899308344,0.8869506263882521,0.8594840587426963,0.027466567645555773,-0.15668510412638215,-0.4957563518551792,-0.16691559146449825,-0.13669981440858606,0.2118146267329723,0.7287363655761343,0.8991234387104475,0.41159360620459545
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,67,156.0,76.0,F,ADL,D,Aplausing,0.0008077399320317539,-0.8755653782894737,0.028420765859345765,-0.802734375,-0.905029296875,0.102294921875,-0.14009247099355315,0.8862058735412229,0.0011717008153880133,0.3878238075657895,0.03423011562043011,0.449951171875,0.349609375,0.100341796875,-0.8307930148085343,1.0064150461217405,0.00021421998357705,0.17618600945723684,0.014636255790913535,0.21435546875,0.16015625,0.05419921875,1.700944565634396,1.4940287356877435,0.0008637827739997043,0.97435025964544,0.02939018159181233,1.0259980936367328,0.8949545312765158,0.13104356236021697,0.8510208806566366,-0.6556086103179359,0.001029798964727143,0.4263749123134629,0.03209048090520214,0.48513991962659125,0.39325932098711075,0.0918805986394805,-0.9784161379436727,0.8949374612343894,0.000741132352641298,0.8932690966061664,0.027223746116971082,0.9220715975858512,0.8185551302268548,0.10351646735899644,-0.039390645929510804,-0.9117862889712703,-0.06051601674096478,0.2522781663262927,0.025629741700796634,0.8776853868052155,0.4925267681347548,0.027445477564516162
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,67,156.0,76.0,F,ADL,D,HandsUp,0.00014911182913637772,-0.8318642064144737,0.01221113545647487,-0.78271484375,-0.842041015625,0.059326171875,12.243937701240302,3.4524724157339515,0.000681388980124787,0.5073306435032895,0.02610342851283691,0.53076171875,0.46875,0.06201171875,-1.5364813848918528,-0.6519996089505011,0.0002754774490426987,0.23567922491776316,0.016597513339133025,0.28125,0.21923828125,0.06201171875,4.06720790718136,2.242261248753326,0.0003497587501490635,1.0028277298737123,0.018701838148937753,1.0283244858355485,0.9414661435903988,0.08685834224514966,1.4611464634577036,-1.1111426349154894,0.0006504152798471705,0.5596672811060962,0.025503240575408658,0.6002428517009315,0.5174862186236984,0.08275663307723313,-1.2096770280453586,-0.5009961720983812,0.00017381661162735445,0.8647467423224401,0.013183952807384986,0.8810569389380455,0.8158712504975636,0.06518568844048189,9.012404399491821,-2.732660430490151,-0.14759691934453292,-0.11344656945820235,0.11199593358427624,0.7245123006522123,0.8474203196490122,0.2928886334290549
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,67,156.0,76.0,F,ADL,D,HandsUp,0.004030011117373558,-0.8803453947368421,0.06348236855516308,-0.733642578125,-1.00048828125,0.266845703125,0.23120166388457664,0.414307723045622,0.006609713539459968,0.4431280838815789,0.08130014476899759,0.639892578125,0.28515625,0.354736328125,-0.19132099564331462,0.033733988036688645,0.00851771591567722,0.14359966077302633,0.09229147260542124,0.279052734375,-0.0830078125,0.362060546875,-0.3325120771704504,-0.6222168389285867,0.004289427625665395,1.0032288496555999,0.06549372203246197,1.159961208813005,0.8800580086337112,0.2799032001792937,0.35808675916265775,0.6486964281551652,0.0072300459710769455,0.47399674988504803,0.08502967700207349,0.6980923578593476,0.34558594867632547,0.3525064091830222,0.009145095703313011,0.5811798205632291,0.003793812008746473,0.8967454630205545,0.06159392834319364,1.0265806431669402,0.7833700026052507,0.2432106405616895,-0.21150644558121057,0.09740616147256478,0.06505726662262223,0.04734562331114573,0.20234968254642874,0.826987201546422,0.5886048970832809,0.05111696795622109
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,67,156.0,76.0,F,ADL,D,HandsUp,7.830490258815107e-05,-0.8952122738486842,0.0088490057400903,-0.84765625,-0.905029296875,0.057373046875,23.421749092207307,4.346738864737765,0.0013267451719742582,0.40701454564144735,0.03642451333888015,0.446044921875,0.359130859375,0.0869140625,-2.0433088995594595,-0.13213359279318274,0.0013190175951120695,0.21082827919407895,0.03631828183039596,0.26123046875,0.17529296875,0.0859375,-1.8616455501869966,0.44218683300416484,0.00031292628788989095,1.0069071999016455,0.017689722662887934,1.0376280154106388,0.9725847026447166,0.06504331276592212,-1.1061918976343832,0.023248431327162065,0.0013059333952592951,0.4597977537741977,0.03613770046999802,0.513611648568,0.407154104249532,0.10645754431846799,-1.3837242022289473,-0.052741917505938166,0.00016453804701900313,0.9203553234006303,0.012827238479852284,0.9404308600334234,0.867517906685741,0.07291295334768233,6.625866179959774,-1.6878191894918884,0.13632326810871176,-0.1045638773083152,-0.024525263750359745,0.5678808210648086,0.896064730551344,0.25270496492434064
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,67,156.0,76.0,F,ADL,D,MakingACall,0.12411071057000847,0.20232833059210525,0.35229350060710524,0.815673828125,-0.223876953125,1.03955078125,-1.342835629898271,0.4176992210483644,0.15241561200506828,0.7557694284539473,0.3904044210880152,1.142822265625,-0.19287109375,1.335693359375,0.8049964434542947,-1.4823187499674273,0.021938458275828892,0.35955489309210525,0.1481163673461812,0.5947265625,0.08251953125,0.51220703125,-0.9199503412215848,-0.18215736493943926,0.013380090337749942,1.009448545151119,0.11567234041788012,1.2789069826453736,0.7954915697596967,0.4834154128856769,-0.36581385535862454,0.29780060899584665,0.049509387844826835,0.9066567411034098,0.2225070512249597,1.197690729589258,0.425900014010033,0.771790715579225,-0.041116841017329264,-1.087578499832757,0.0688985345129128,0.4953148786264365,0.26248530342271126,0.9576198091574161,0.12445545795406839,0.8331643512033476,-1.2340845183051137,0.29891843728338396,-0.7502342403028497,0.55519479229924,-0.43053135669960396,-0.07347253724255293,0.7821048127206399,-0.6120458495896259
UMAFall_Subject_01_ADL_MakingACall_2_2017-04-14_23-31-05.csv,67,156.0,76.0,F,ADL,D,MakingACall,0.037716686004934406,-0.34090383429276316,0.1942078422848429,0.017578125,-0.7021484375,0.7197265625,-1.0828392582592574,-0.1321137114204146,0.038146975581371256,0.8357640316611842,0.19531250748831028,1.479736328125,0.4453125,1.034423828125,3.292659017819732,1.4023354189730382,0.02769373512030665,0.2865761204769737,0.16641434769966998,0.56201171875,-0.086181640625,0.648193359375,-0.64297362504161,-0.4628612705826007,0.02483390717467555,0.9866583159516157,0.1575877760953417,1.4967103091052787,0.727474051009464,0.7692362580958146,2.739351866284987,1.2166499910481676,0.03115819947318115,0.9024395841333527,0.17651685322705352,1.4904304465400804,0.5970532236096396,0.8933772229304408,3.257898891384591,1.3563372353788934,0.04248954775135194,0.4697435359414428,0.20612992929546145,0.7617250882398559,0.05721074950174159,0.7045143387381143,-1.164841634292141,-0.38153353216398656,0.39364121453594525,-0.421859607022845,-0.3043137257395897,0.09542967235177986,0.8827662072185933,-0.29127210363670003
UMAFall_Subject_01_ADL_MakingACall_3_2017-04-14_23-31-42.csv,67,156.0,76.0,F,ADL,D,MakingACall,0.0016775781111222072,-0.6269852487664473,0.040958248389331875,-0.5322265625,-0.715576171875,0.183349609375,0.43342816574472476,-0.32672873946890946,0.0025749993358194236,0.6199629934210527,0.050744451281095,0.751220703125,0.49365234375,0.257568359375,1.2530020394501449,-0.4066192600681065,0.002685381372487054,0.4478567023026316,0.05182066549637368,0.5791015625,0.356689453125,0.222412109375,0.5161258665144546,0.3582782485638694,0.002756216036702865,0.9910156094127511,0.052499676539030836,1.1390714647649356,0.8651038904589619,0.27396757430597374,1.9444921046291999,0.2992434639397369,0.0022616773592426817,0.7667134595870976,0.04755709578225611,0.8862474508208508,0.6496410919539362,0.2366063588669146,0.7323661692571015,0.057820156374284504,0.0020936301741028645,0.7719428334308588,0.04575620366794938,0.9077026629028226,0.6899552286522334,0.2177474342505893,1.2100621890160124,0.8020503407168617,-0.42448230524606906,-0.03173617922965427,-0.12151312409105111,0.8190790876168965,0.885177981413307,0.6364966856542028
UMAFall_Subject_01_ADL_OpeningDoor_1_2017-04-14_23-35-12.csv,67,156.0,76.0,F,ADL,D,OpeningDoor,0.0018212502321511884,-0.7825413754111842,0.04267610844666121,-0.722900390625,-0.8369140625,0.114013671875,-1.9370322960091326,0.14652063108240634,0.0018140810566979486,0.5548095703125,0.042592030436431984,0.63720703125,0.469482421875,0.167724609375,-0.22150215963227637,-0.319999800765738,0.0006650321683707313,0.18292557565789475,0.0257882176268685,0.264404296875,0.15966796875,0.104736328125,2.58753159819903,1.7130362082193447,0.0012150782955246983,0.9780851308641056,0.03485797319874893,1.0288433545237015,0.9027150038551881,0.12612835066851336,-0.5917533606940166,-0.34280544878991165,0.001570834165251558,0.5849442730033424,0.039633750330388344,0.669849358462432,0.515770689293681,0.15407866916875101,-0.1846914278396996,-0.17791896927374623,0.0018265835332646715,0.8040367583829425,0.04273854856291533,0.8755922356846383,0.7436775909566434,0.13191464472799486,-1.7817997084939894,-0.08230068963878956,0.33034277929326583,-0.10094452166864738,-0.1721107917083209,0.7593534959265147,0.3839944228264123,-0.29334084603993554
