FileName,Fall_ADL,Fall_ADL2,Type_of_Movement,Description_of_movement,Age,Height,Weight,Gender,var_X,mean_X,std_X,max_X,min_X,range_X,var_Y,mean_Y,std_Y,max_Y,min_Y,range_Y,var_Z,mean_Z,std_Z,max_Z,min_Z,range_Z,var_N_XYZ,mean_N_XYZ,std_N_XYZ,max_N_XYZ,min_N_XYZ,range_N_XYZ,var_N_HOR,mean_N_HOR,std_N_HOR,max_N_HOR,min_N_HOR,range_N_HOR,var_N_VER,mean_N_VER,std_N_VER,max_N_VER,min_N_VER,range_N_VER,corr_XY,corr_XZ,corr_YZ,corr_NV,corr_NH,corr_HV
UMAFall_Subject_01_ADL_Aplausing_1_2017-04-14_23-38-23.csv,D,D,ADL,Aplausing,67,156,76,F,49461683.0430622,8022.272727272727,7032.900045007194,15004,123,14881,2179420.37012987,1504.2987012987012,1476.2860055320818,2971,0,2971,0.21890316936114945,0.2847857887481714,0.46787088962784323,0.931884765625,-0.1781779080629349,1.1100626736879349,51527504.9318189,8168.959405398967,7178.266150806816,15295.321409843378,123.00211714263844,15172.31929270074,2179349.4488901435,1504.3220666056986,1476.2619851808633,2971.0000051183515,0.7216796875,2970.2783254308515,49461679.30776178,8022.272975578496,7032.899779448146,15004.000001013505,123.00211714263844,14880.997883870867,0.9988385688900774,-0.9895091538667574,-0.9937180141887838,0.9999994249144303,0.9988885013669729,0.9988373761609503
UMAFall_Subject_01_ADL_Aplausing_2_2017-04-14_23-38-59.csv,D,D,ADL,Aplausing,67,156,76,F,49500430.4063568,8019.324675324675,7035.654227316519,15005,142,14863,2179420.37012987,1504.2987012987012,1476.2860055320818,2971,0,2971,0.026290802860754837,0.5317558568793458,0.16214438892775426,0.862060546875,0.3630633354187012,0.4989972114562988,51567007.77369682,8166.018653478631,7181.017182384179,15296.302368421939,142.00159295143123,15154.300775470507,2179355.312318285,1504.3201468927937,1476.2639710831816,2971.00002460293,0.672607421875,2970.327417181055,49500427.1309308,8019.324896141374,7035.653994543137,15005.000004871397,142.00159295143123,14862.998411919965,0.9987801951577359,-0.9823034648237411,-0.9860542733272698,0.9999993989945258,0.9988326419930502,0.9987790832290656
UMAFall_Subject_01_ADL_Aplausing_3_2017-04-14_23-39-35.csv,D,D,ADL,Aplausing,67,156,76,F,48220273.09432672,8110.103896103896,6944.081875548899,15005,230,14775,2180906.422077922,1504.8051948051948,1476.7892273706232,2972,0,2972,0.02524455314743249,0.5623012804365778,0.15888534591784256,0.956787109375,0.4017572104930878,0.5550298988819122,50261653.69434235,8256.872169254584,7089.545379948023,15296.496630765621,230.001093486721,15066.4955372789,2180838.7230639523,1504.8275101213853,1476.766306178453,2972.0000294454976,0.709228515625,2971.2908009298726,48220270.85937301,8110.104053131956,6944.081714623829,15005.000005832191,230.001093486721,14774.99891234547,0.9987831264701682,-0.9568404739632068,-0.9641999314370764,0.9999993831248587,0.9988360631283559,0.9987818716046821
UMAFall_Subject_01_ADL_HandsUp_1_2017-04-14_23-32-44.csv,D,D,ADL,HandsUp,67,156,76,F,49617424.79049898,8010.805194805195,7043.963713031107,15003,139,14864,2177934.8246753253,1503.7922077922078,1475.7827837033894,2970,0,2970,0.09834678291979182,0.24299344396857053,0.3136029064275263,0.862060546875,-0.0096046198159456,0.8716651666909456,51685154.85473358,8157.39937475391,7189.238823041948,15294.146233118168,139.0001297759747,15155.146103342193,2177916.2655414995,1503.7983503242854,1475.7764957951795,2970.0000000004447,0.18994140625,2969.8100585941947,49617423.80158589,8010.8052654713365,7043.963642835324,15003.00000000009,139.0001297759747,14863.999870224114,0.9988708591906676,-0.7595850266259143,-0.7860385664773107,0.9999994420621728,0.9989203629593278,0.998870733138742
UMAFall_Subject_01_ADL_HandsUp_2_2017-04-14_23-33-21.csv,D,D,ADL,HandsUp,67,156,76,F,48981310.132604234,8052.805194805195,6998.664882147468,15002,386,14616,2177934.8246753253,1503.7922077922078,1475.7827837033894,2970,0,2970,0.11287964281126737,0.3873762187681028,0.33597565806359747,0.768798828125,0.0217671524733305,0.7470316756516695,51036471.384811275,8199.404971195183,7143.981479876,15293.165270884734,386.0006999772432,14907.164570907491,2177864.1310928203,1503.815494392381,1475.758832293685,2970.000000436856,0.735107421875,2969.264893014981,48981307.69925529,8052.805360165024,6998.66470830367,15002.000000086486,386.0006999772432,14615.999300109243,0.9990301462308858,-0.9965496861547049,-0.9982384835414632,0.9999995084053159,0.9990723871913738,0.9990292016632363
UMAFall_Subject_01_ADL_HandsUp_3_2017-04-14_23-33-59.csv,D,D,ADL,HandsUp,67,156,76,F,49678906.643198915,8007.961038961039,7048.326513662581,15004,84,14920,2179420.37012987,1504.2987012987012,1476.2860055320818,2971,0,2971,0.2354697058919581,0.2085918714473774,0.4852522085389804,0.907958984375,-0.2716801762580872,1.1796391606330872,51749001.09833545,8154.6465869518,7193.677856168947,15295.321411201676,84.00270847973535,15211.318702721941,2179357.2605040534,1504.3194968727462,1476.264630919556,2971.0000121111443,0.674560546875,2970.3254515642693,49678902.86282513,8007.961289162067,7048.326245487302,15004.000002398174,84.00270847973535,14919.997293918439,0.9987846499037303,-0.9933190532860067,-0.9962723730176752,0.999999403116227,0.9988368379828397,0.9987835594303649
UMAFall_Subject_01_ADL_MakingACall_1_2017-04-14_23-30-27.csv,D,D,ADL,MakingACall,67,156,76,F,49678318.02358169,8004.233766233766,7048.284757554968,15004,118,14886,2177934.8246753253,1503.7922077922078,1475.7827837033894,2970,0,2970,0.024813019213183442,0.3352081063505891,0.1575214880998254,0.6578518748283386,0.16448974609375,0.4933621287345886,51747626.02913755,8150.850594066697,7193.582280695589,15295.127205449173,118.00015842297798,15177.127047026195,2177924.1792920236,1503.7957468364443,1475.7791770085469,2970.000038867241,0.193359375,2969.806679492241,49678317.806298114,8004.233788179464,7048.284742141035,15004.000007693661,118.00015842297798,14885.999849270684,0.9988818061652437,0.9022312583801115,0.9031156513665107,0.9999994475645887,0.9989307390524476,0.9988815922068021
UMAFall_Subject_01_ADL_MakingACall_2_2017-04-14_23-31-05.csv,D,D,ADL,MakingACall,67,156,76,F,49318962.03315105,8030.402597402597,7022.7460464658025,15004,4,15000,2177934.8246753253,1503.7922077922078,1475.7827837033894,2970,0,2970,0.013105913550570378,0.09357965319846795,0.11448106197345645,0.2103271484375,-0.0736893564462661,0.2840165048837661,51380851.98847272,8176.997902372734,7168.043804865643,15295.127197920036,4.0054874796212765,15291.121710440415,2177922.936155119,1503.7961165108986,1475.7787558286368,2970.000000093135,0.2095947265625,2969.7904053665725,49318960.67351224,8030.402682309552,7022.745949663297,15004.000000018435,4.0054874796212765,14999.994512538815,0.9989788072166526,-0.9891736855771761,-0.9898077767065487,0.9999994887564316,0.9990237140189915,0.9989785378606899
UMAFall_Subject_01_ADL_MakingACall_3_2017-04-14_23-31-42.csv,D,D,ADL,MakingACall,67,156,76,F,49490356.827067666,8018.428571428572,7034.938295896252,15003,139,14864,2177934.8246753253,1503.7922077922078,1475.7827837033894,2970,0,2970,0.12506564437231016,0.3836589086220249,0.35364621356987574,0.8203125,0.0227427054196596,0.7975697945803404,51555617.420524165,8165.035147472967,7180.224050858314,15294.14623319459,139.00192963337946,15155.14430356121,2177862.3663808173,1503.8160765631653,1475.7582343937022,2970.000000393984,0.732421875,2969.267578518984,49490353.1721864,8018.428813249694,7034.938036129842,15003.000000077993,139.00192963337946,14863.998070444613,0.9988421965334752,-0.9968518800801514,-0.9988537394038461,0.9999994274883565,0.998891907107323,0.9988409752386932
UMAFall_Subject_01_ADL_OpeningDoor_1_2017-04-14_23-35-12.csv,D,D,ADL,OpeningDoor,67,156,76,F,49353577.02358168,8027.233766233766,7025.210105298039,15001,172,14829,2179420.37012987,1504.2987012987012,1476.2860055320818,2971,0,2971,0.16735547339685863,0.30711219691998,0.4090910331415963,0.740966796875,-0.1100649237632752,0.8510317206382751,51417568.642571464,8173.9419166300895,7170.6044823690745,15292.378559563198,172.00147836921036,15120.377081193988,2179350.7979770736,1504.321611507071,1476.2624421074572,2971.000001512656,0.713134765625,2970.286866747031,49353573.82321423,8027.233979152951,7025.209877520688,15001.000000299588,172.00147836921036,14828.998521930378,0.9988725491216174,-0.9982711149405037,-0.9997473161203523,0.999999438922917,0.9989211378417795,0.9988713843196315
UMAFall_Subject_01_ADL_OpeningDoor_1_2017-04-14_23-36-23.csv,D,D,ADL,OpeningDoor,67,156,76,F,49324382.253588505,8028.727272727273,7023.131940494106,15001,108,14893,2177934.8246753253,1503.7922077922078,1475.7827837033894,2970,0,2970,0.2073525836634483,0.3164710450869102,0.45535983975692046,0.837158203125,-0.1369199007749558,0.9740781038999557,51386397.62193415,8175.345065360225,7168.430624755613,15292.184311553188,108.00261261906957,15184.181698934119,2177858.825217911,1503.8172500279588,1475.7570346157634,2970.0000031167424,0.751220703125,2969.2487824136174,49324378.4223061,8028.72752720964,7023.131667732429,15001.000000617074,108.00261261906957,14892.997387998004,0.9988321159836743,-0.9956087867956314,-0.998835878411028,0.9999994210852642,0.9988822489143316,0.9988308109389634
UMAFall_Subject_01_ADL_OpeningDoor_1_2017-04-14_23-36-58.csv,D,D,ADL,OpeningDoor,67,156,76,F,49494276.01913876,8016.181818181818,7035.216842368028,15001,140,14861,2179420.37012987,1504.2987012987012,1476.2860055320818,2971,0,2971,0.20637623676406622,0.27746467659999796,0.45428651395794944,0.775390625,-0.1761023253202438,0.9514929503202438,51561315.77230796,8162.9043197865,7180.620848666776,15292.378560198013,140.00194920221756,15152.376610995794,2179348.465293975,1504.3223838055756,1476.2616520434226,2971.000004780182,0.73876953125,2970.261235248932,49494272.40926629,8016.1820579264795,7035.216585810724,15001.000000946731,140.00194920221756,14860.998051744513,0.9988654200523016,-0.9974470654996707,-0.999445297056906,0.9999994372323835,0.998914197859452,0.9988642104483794
UMAFall_Subject_01_ADL_OpeningDoor_3_2017-04-14_23-37-35.csv,D,D,ADL,OpeningDoor,67,156,76,F,49645300.32262475,8005.402597402597,7045.94211746199,15001,6,14995,2177934.8246753253,1503.7922077922078,1475.7827837033894,2970,0,2970,0.07744041894908521,0.47948427730566495,0.2782811868400112,0.91259765625,0.1863106340169907,0.7262870222330093,51713930.98992145,8152.039418447625,7191.23987848559,15292.184312082813,6.044036677168147,15286.140275405645,2177861.7478913153,1503.8162914037407,1475.7580248439497,2970.000005843712,0.728271484375,2969.271734359337,49645287.262144,8005.403421671155,7045.9411906532405,15001.000001156977,6.044036677168147,14994.95596447981,0.9987577727712659,-0.9834778738165595,-0.9875856963171672,0.9999993909646396,0.9988108755111444,0.9987564609804344
UMAFall_Subject_01_ADL_Sitting_GettingUpOnAChair_1_2017-04-14_23-28-16.csv,D,D,ADL,Sitting_GettingUpOnAChair,67,156,76,F,48570489.20061517,8082.220779220779,6969.2531307605095,15005,178,14827,2173481.2272727275,1502.2727272727273,1474.2731182765042,2967,0,2967,0.16502084569720507,0.3495790275273385,0.4062275787009113,0.953369140625,-0.0489099659025669,1.002279106527567,50612662.57348498,8228.530787075617,7114.257696589643,15295.525947224829,178.00137045301247,15117.524576771817,2173412.023071392,1502.2955560195624,1474.2496474720256,2967.0000003754612,0.698486328125,2966.3015140473362,48570486.50995376,8082.220961151033,6969.252937722505,15005.000000074242,178.00137045301247,14826.99862962123,0.9987981736494064,-0.9849316786721576,-0.9912108505688659,0.9999993982064862,0.9988501407937305,0.9987969440895348
